Numero,Fecha,Boleta,Tipo,Precio actual,Precio final,Estado
2299,2013-04-25 03:22:37,1366885357,rai,96.92,20.54,Bajo
2300,2004-11-11 09:56:35,1100195795,rdc,0.45,467.14,Bajo
2301,2005-03-30 13:55:17,1112216117,rdc,0.454,114.92,Alto
2302,2012-08-19 04:16:01,1345374961,rdc,33.6,13.26,Alto
2303,2012-10-25 02:10:43,1351156243,rdc,33.6,12.08,Alto
2304,2012-11-05 07:45:47,1352130347,rdc,31.11,23.52,Alto
2305,2013-02-03 03:25:11,1359890711,rdc,31.11,25.52,Alto
2306,2013-04-22 02:10:03,1366621803,rdc,44.35,21.44,Bajo
2307,2013-05-07 10:15:11,1367946911,rdc,43.63,21.26,Bajo
2308,2004-09-08 19:16:30,1094696190,rhi,0.003,79.2,Alto
2309,2005-01-19 17:32:34,1106184754,rhi,0.003,53.15,Alto
2310,2005-02-10 04:36:27,1108038987,rhi,0.003,52.58,Alto
2311,2011-04-18 20:24:23,1303183463,rhi,0.21,66.41,Alto
2312,2011-11-15 05:33:48,1321364028,rhi,0.21,28.97,Alto
2313,2012-03-03 22:47:59,1330843679,rhi,0.21,27.02,Alto
2314,2012-03-06 18:04:55,1331085895,rhi,0.21,26.64,Alto
2315,2013-04-22 01:41:07,1366620067,rhi,0.18,24.1,Alto
2316,2004-05-20 14:52:18,1085089938,rl,0.221,19.23,Bajo
2317,2004-08-03 23:26:50,1091600810,rl,0.195,19.67,Alto
2318,2004-11-18 19:55:58,1100836558,rl,0.182,20.33,Alto
2319,2005-01-27 11:43:54,1106855034,rl,0.182,19.37,Alto
2320,2011-03-12 08:21:12,1299946872,rl,8.06,20.75,Alto
2321,2013-05-07 08:12:44,1367939564,rl,7.27,23.79,Alto
2322,2004-05-29 17:32:31,1085877151,rok,0.459,19.79,Bajo
2323,2004-10-26 08:05:04,1098803104,rok,0.448,23.82,Alto
2324,2005-01-30 15:15:48,1107126948,rok,0.385,25.5,Alto
2325,2005-03-18 07:24:11,1111155851,rok,0.385,26.51,Alto
2326,2005-05-15 00:24:46,1116141886,rok,0.377,18.61,Alto
2327,2011-09-28 05:07:37,1317211657,rok,47.7,13.43,Alto
2328,2011-11-14 23:49:46,1321343386,rok,51.77,15.35,Alto
2329,2012-04-03 22:16:13,1333516573,rok,67.66,15.76,Alto
2330,2012-04-15 01:16:55,1334477815,rok,67.66,15.43,Alto
2331,2012-07-11 16:06:08,1342047968,rok,57.32,12.53,Alto
2332,2012-11-04 05:55:18,1352037318,rok,61.12,14.66,Alto
2333,2013-03-24 18:38:58,1364175538,rok,58.85,17.18,Alto
2334,2013-04-25 00:40:09,1366875609,rok,58.85,17.25,Alto
2335,2013-05-07 07:32:30,1367937150,rok,56.47,16.96,Alto
2336,2004-04-13 04:07:23,1081854443,rop,0.993,32.53,Bajo
2337,2004-06-23 08:46:37,1088005597,rop,0.893,33.55,Alto
2338,2004-11-25 18:49:36,1101437376,rop,0.815,32.64,Alto
2339,2005-02-27 08:07:26,1109520446,rop,0.815,25.66,Alto
2340,2005-03-19 09:22:34,1111249354,rop,0.801,27.25,Alto
2341,2005-04-13 00:46:54,1113378414,rop,0.801,26.21,Alto
2342,2012-06-10 10:05:11,1339347911,rop,32.34,22.16,Alto
2343,2013-03-17 08:19:26,1363533566,rop,54.83,25.67,Alto
2344,2013-04-23 09:32:57,1366734777,rop,54.83,25.2,Alto
2345,2013-04-25 03:56:44,1366887404,rop,54.83,25.51,Alto
2346,2004-09-27 08:06:54,1096297614,rost,0.069,17.43,Bajo
2347,2005-01-25 09:30:15,1106674215,rost,0.068,22.61,Bajo
2348,2005-03-29 10:12:52,1112116372,rost,0.066,25.79,Bajo
2349,2005-05-11 04:30:21,1115811021,rost,0.065,23.17,Bajo
2350,2011-01-18 04:47:39,1295354859,rost,11.67,14.46,Alto
2351,2011-03-21 13:14:00,1300738440,rost,11.67,15.76,Alto
2352,2011-10-07 21:52:20,1318049540,rost,10.52,15.93,Alto
2353,2012-11-27 11:04:56,1354043096,rost,8.84,17.16,Bajo
2354,2013-05-07 08:17:59,1367939879,rost,8.49,18.47,Bajo
2355,2004-06-22 02:24:34,1087896274,rrc,1.303,25.92,Alto
2356,2004-08-28 09:55:33,1093712133,rrc,1.274,25.39,Alto
2357,2004-12-01 10:59:37,1101927577,rrc,1.232,44.99,Alto
2358,2005-03-06 12:52:51,1110142371,rrc,1.096,45.36,Alto
2359,2004-10-26 07:34:46,1098801286,rsg,0.706,21.59,Bajo
2360,2005-02-07 02:29:35,1107772175,rsg,0.717,22.12,Alto
2361,2005-04-27 12:55:01,1114631701,rsg,0.723,21.42,Alto
2362,2013-05-07 11:40:22,1367952022,rsg,90.93,22.96,Bajo
2363,2004-05-08 07:44:02,1084027442,rsh,0.785,16.03,Bajo
2364,2004-07-04 07:54:44,1088952884,rsh,0.785,15.05,Bajo
2365,2005-02-27 08:07:30,1109520450,rsh,0.61,14.27,Bajo
2366,2011-08-17 19:29:17,1313634557,rsh,81.96,8.5,Bajo
2367,2011-11-14 15:33:47,1321313627,rsh,83.35,11.89,Bajo
2368,2012-02-04 15:57:56,1328399876,rsh,83.35,6.69,Bajo
2369,2011-02-17 00:25:38,1297931138,rtn,36.5,10.43,Alto
2370,2011-05-22 13:14:56,1306095296,rtn,35.92,10.49,Alto
2371,2011-08-17 16:40:48,1313624448,rtn,34.94,7.62,Alto
2372,2011-09-25 21:03:36,1317009816,rtn,34.94,7.23,Alto
2373,2011-11-22 14:45:36,1322001936,rtn,34.71,8.89,Alto
2374,2012-03-16 03:40:03,1331894403,rtn,55.22,10.07,Alto
2375,2012-10-19 19:14:56,1350699296,rtn,52.36,9.92,Alto
2376,2013-04-23 11:21:04,1366741264,rtn,57.77,10.27,Alto
2377,2004-04-13 12:52:38,1081885958,s,1.281,3.27,Bajo
2378,2004-07-03 04:45:54,1088855154,s,1.138,2.98,Bajo
2379,2004-08-09 23:37:26,1092119846,s,0.977,3.09,Bajo
2380,2004-10-19 04:11:26,1098184286,s,0.977,3.25,Bajo
2381,2005-01-28 11:21:01,1106940061,s,0.735,30.76,Bajo
2382,2005-03-28 07:25:08,1112019908,s,0.737,32.37,Bajo
2383,2011-10-04 23:29:22,1317796162,sai,76.43,6.87,Bajo
2384,2004-04-04 01:22:03,1081066923,sbux,0.002,52.68,Alto
2385,2004-06-19 18:27:08,1087694828,sbux,0.002,54.29,Alto
2386,2004-10-24 21:03:05,1098676985,sbux,0.002,57.3,Alto
2387,2004-12-10 18:42:43,1102732963,sbux,0.002,61.13,Alto
2388,2005-02-07 03:10:10,1107774610,sbux,0.001,49.18,Alto
2389,2011-07-29 18:26:11,1311989171,sbux,12.7,28.3,Alto
2390,2011-09-02 15:32:00,1315002720,sbux,12.66,24.87,Alto
2391,2012-04-27 18:20:29,1335576029,sbux,11.51,34.41,Alto
2392,2012-07-14 03:38:21,1342262301,sbux,10.7,30.99,Alto
2393,2012-09-23 18:37:16,1348450636,sbux,10.2,28.37,Alto
2394,2013-03-28 12:41:38,1364499698,sbux,10.62,30.61,Alto
2395,2013-04-23 03:38:22,1366713502,sbux,10.62,31.54,Alto
2396,2013-05-09 00:55:07,1368086107,sbux,10.32,31.71,Alto
2397,2010-09-08 05:06:24,1283947584,scg,141.2,13.95,Alto
2398,2013-05-23 18:42:15,1369359735,scg,133.86,15.46,Bajo
2399,2004-11-03 19:28:09,1099535289,schl,0.767,38.6,Bajo
2400,2004-12-05 08:11:26,1102263086,schl,0.767,40.98,Alto
2401,2005-03-15 12:14:03,1110914043,schl,0.631,39.27,Alto
2402,2011-11-15 09:58:31,1321379911,sd,94.68,12.61,Bajo
2403,2012-01-01 06:26:56,1325428016,sd,94.68,14.22,Bajo
2404,2011-04-17 12:48:24,1303069704,se,129.67,17.08,Alto
2405,2011-04-18 18:17:23,1303175843,se,129.67,16.74,Alto
2406,2012-07-23 11:16:34,1343067394,se,124.63,17.17,Alto
2407,2012-10-14 21:43:01,1350276181,se,124.91,17.52,Alto
2408,2013-06-04 14:30:44,1370381444,se,143.53,21.56,Bajo
2409,2005-04-12 08:55:31,1113321331,see,1.584,23.07,Bajo
2410,2011-05-26 19:17:41,1306462661,see,56.62,17.76,Bajo
2411,2011-05-28 04:39:13,1306582753,see,56.62,17.73,Bajo
2412,2004-09-30 07:21:56,1096554116,shw,0.341,17.21,Bajo
2413,2004-11-14 23:16:50,1100503010,shw,0.559,17.35,Bajo
2414,2004-12-10 15:43:02,1102722182,shw,0.559,16.79,Bajo
2415,2005-03-28 14:36:21,1112045781,shw,0.448,16.31,Bajo
2416,2005-05-04 09:33:31,1115224411,shw,0.448,16.21,Bajo
2417,2005-05-28 05:14:38,1117282478,shw,0.625,15.26,Bajo
2418,2013-05-14 10:23:17,1368552197,shw,93.98,30.36,Alto
2419,2004-06-22 03:09:53,1087898993,sial,0.177,19.92,Bajo
2420,2004-11-01 19:33:23,1099362803,sial,0.165,17.33,Bajo
2421,2005-02-12 06:22:19,1108218139,sial,0.154,18.62,Alto
2422,2012-11-06 11:06:02,1352228762,sial,27.57,19.07,Bajo
2423,2013-05-15 13:19:09,1368649149,sial,14.98,21.33,Bajo
2424,2011-09-04 02:50:58,1315129858,siri,611.58,41.95,Bajo
2425,2011-11-03 17:00:58,1320364858,siri,611.58,40.24,Bajo
2426,2011-11-18 13:53:49,1321653229,siri,492.86,43.5,Bajo
2427,2012-07-15 07:47:21,1342363641,siri,348.01,25.62,Bajo
2428,2012-11-14 06:23:04,1352902984,siri,58.58,5.48,Bajo
2429,2012-11-18 16:58:05,1353286685,siri,58.58,5.28,Bajo
2430,2013-01-29 18:59:06,1359514746,siri,58.58,6.15,Bajo
2431,2013-04-23 20:34:55,1366774495,siri,60.28,6.09,Bajo
2432,2013-04-25 16:49:59,1366933799,siri,60.28,6.14,Bajo
2433,2004-11-30 18:56:16,1101869776,sjm,0.316,20.12,Bajo
2434,2005-03-29 07:11:58,1112105518,sjm,0.301,22.14,Alto
2435,2005-05-02 01:06:01,1115021161,sjm,0.301,22.17,Alto
2436,2011-08-14 16:04:08,1313363048,sjm,24.64,18.46,Alto
2437,2012-02-21 17:31:24,1329874284,sjm,38.63,18.1,Alto
2438,2012-04-22 17:04:48,1335139488,sjm,38.47,20.3,Alto
2439,2013-05-17 14:04:15,1368824655,sjm,39.32,21.87,Alto
2440,2004-04-13 04:59:59,1081857599,sks,0.55,30.45,Bajo
2441,2013-05-13 14:33:18,1368480798,sks,31.27,28.6,Bajo
2442,2005-04-20 01:26:23,1113985583,slb,0.762,40.12,Alto
2443,2011-06-09 01:07:37,1307606857,slb,27.23,24.01,Alto
2444,2011-08-09 00:38:46,1312875526,slb,29.82,19.53,Alto
2445,2011-10-08 10:49:16,1318096156,slb,29.82,16.6,Alto
2446,2011-11-18 11:15:37,1321643737,slb,36.33,21.2,Alto
2447,2011-12-22 07:09:32,1324566572,slb,36.33,20.02,Alto
2448,2012-02-20 16:29:18,1329784158,slb,31.64,21.17,Alto
2449,2012-05-01 20:00:00,1335927600,slb,31.3,19.06,Bajo
2450,2012-09-25 00:42:14,1348558934,slb,31.77,18.45,Bajo
2451,2012-10-01 16:06:51,1349132811,slb,31.77,18.17,Bajo
2452,2013-05-11 07:16:34,1368281794,slb,31.02,18.86,Bajo
2453,2004-11-15 04:20:11,1100521211,sna,0.331,23.77,Bajo
2454,2005-01-27 23:09:50,1106896190,sna,0.331,25.7,Bajo
2455,2011-05-23 09:17:49,1306167469,sna,77.74,17.22,Alto
2456,2011-05-24 15:25:47,1306275947,sna,77.74,16.88,Alto
2457,2011-07-28 18:54:47,1311904487,sna,77.74,16.25,Alto
2458,2013-04-23 02:57:53,1366711073,sna,53.04,15.21,Alto
2459,2013-05-08 19:59:36,1368068376,sna,53.04,16.52,Alto
2460,2004-10-15 13:15:01,1097871301,sndk,0.09,13.81,Bajo
2461,2005-01-28 16:44:01,1106959441,sndk,0.09,17.17,Bajo
2462,2005-02-18 23:19:44,1108797584,sndk,5.319,17.81,Bajo
2463,2005-03-06 00:05:14,1110096314,sndk,5.319,18.45,Bajo
2464,2005-04-08 19:26:24,1113013584,sndk,5.319,20.02,Bajo
2465,2011-09-02 19:42:44,1315017764,sndk,27.66,6.56,Bajo
2466,2011-11-02 09:51:28,1320252688,sndk,23.58,9.97,Bajo
2467,2011-11-19 17:00:04,1321750804,sndk,23.58,9.9,Bajo
2468,2012-01-01 23:13:40,1325488420,sndk,23.58,10.0,Bajo
2469,2012-03-02 19:51:36,1330746696,sndk,22.73,12.56,Bajo
2470,2012-05-19 18:23:54,1337477034,sndk,23.15,8.81,Bajo
2471,2012-07-22 02:55:46,1342950946,sndk,23.45,14.79,Bajo
2472,2012-11-06 06:23:40,1352211820,sndk,23.21,22.47,Bajo
2473,2010-10-21 00:27:12,1287646032,sni,57.45,23.85,Bajo
2474,2013-04-25 05:40:32,1366893632,sni,61.13,15.0,Alto
2475,2004-04-14 07:34:54,1081953294,so,1.328,14.5,Bajo
2476,2004-08-25 20:03:00,1093489380,so,1.325,15.47,Bajo
2477,2004-10-24 20:44:55,1098675895,so,1.325,16.35,Alto
2478,2005-01-15 09:34:53,1105810493,so,1.244,16.81,Alto
2479,2005-02-10 04:28:43,1108038523,so,1.244,17.04,Alto
2480,2005-03-08 16:50:32,1110329432,so,1.244,16.52,Bajo
2481,2011-10-05 01:40:24,1317804024,so,114.96,17.78,Alto
2482,2011-12-24 19:24:32,1324783472,so,111.08,18.78,Alto
2483,2012-06-26 22:40:58,1340775658,so,116.99,18.72,Alto
2484,2013-05-23 13:52:27,1369342347,spg,321.99,49.82,Alto
2485,2004-09-28 10:14:01,1096391641,spls,0.198,23.6,Bajo
2486,2005-02-27 07:51:19,1109519479,spls,0.136,22.93,Alto
2487,2011-05-25 22:04:38,1306386278,spls,29.15,13.47,Bajo
2488,2011-07-28 18:54:47,1311904487,spls,29.15,13.09,Bajo
2489,2011-09-27 11:47:03,1317149223,spls,32.18,10.31,Bajo
2490,2011-12-28 23:00:39,1325142039,spls,27.68,10.16,Bajo
2491,2012-04-05 01:20:08,1333614008,spls,29.03,11.48,Bajo
2492,2012-04-05 11:18:39,1333649919,spls,29.03,11.48,Bajo
2493,2012-07-21 19:42:42,1342924962,spls,28.67,8.95,Bajo
2494,2012-09-23 17:51:40,1348447900,spls,30.07,9.31,Bajo
2495,2012-10-12 09:36:24,1350059784,spls,30.07,8.61,Bajo
2496,2004-08-22 18:34:55,1093224895,srcl,0.45,29.6,Bajo
2497,2005-05-11 00:38:55,1115797135,srcl,0.424,27.94,Bajo
2498,2011-02-04 04:12:18,1296821538,srcl,95.4,33.79,Alto
2499,2012-07-13 02:19:13,1342171153,srcl,101.06,33.05,Alto
2500,2013-03-31 18:33:04,1364779984,srcl,87.08,34.47,Alto
2501,2013-05-23 18:32:00,1369359120,srcl,78.3,34.96,Alto
2502,2004-10-24 04:53:11,1098618791,sre,1.231,9.46,Bajo
2503,2005-01-22 21:17:21,1106457441,sre,1.085,10.04,Bajo
2504,2005-03-09 09:29:55,1110389395,sre,0.99,10.71,Alto
2505,2013-03-12 06:50:56,1363096256,sre,119.79,22.76,Alto
2506,2013-04-23 05:13:47,1366719227,sre,119.79,23.59,Alto
2507,2013-05-10 01:26:45,1368174405,sre,113.08,25.33,Alto
2508,2004-08-03 22:54:18,1091598858,stj,0.195,33.03,Bajo
2509,2005-03-09 01:48:35,1110361715,stj,0.101,35.56,Bajo
2510,2005-04-09 19:06:36,1113098796,stj,0.101,32.98,Bajo
2511,2011-12-04 06:22:06,1323008526,stj,67.68,13.03,Bajo
2512,2005-02-23 08:33:25,1109176405,stx,0.364,26.66,Alto
2513,2005-04-01 10:35:23,1112376923,stx,0.364,30.36,Alto
2514,2011-09-02 15:22:29,1315002149,stx,142.59,9.96,Bajo
2515,2011-11-02 23:39:05,1320302345,stx,143.67,15.38,Alto
2516,2011-11-19 16:59:52,1321750792,stx,143.67,14.62,Alto
2517,2012-07-05 00:21:25,1341472885,stx,77.9,5.68,Alto
2518,2012-09-11 09:44:18,1347381858,stx,81.87,4.6,Alto
2519,2013-04-23 03:29:21,1366712961,stx,96.34,4.52,Alto
2520,2013-04-25 08:37:05,1366904225,stx,96.34,4.73,Alto
2521,2005-01-27 16:27:36,1106872056,stz,0.76,19.85,Bajo
2522,2005-04-26 21:12:53,1114575173,stz,1.183,22.98,Alto
2523,2011-08-16 04:07:50,1313492870,stz,110.55,7.0,Bajo
2524,2011-08-17 07:29:15,1313591355,stz,110.55,7.03,Bajo
2525,2012-07-01 20:48:59,1341200939,stz,148.75,12.38,Bajo
2526,2013-04-25 00:13:01,1366873981,stz,115.56,22.75,Bajo
2527,2013-05-14 14:09:19,1368565759,stz,116.64,23.55,Bajo
2528,2004-04-14 14:10:13,1081977013,swk,0.806,38.09,Alto
2529,2004-10-15 12:00:38,1097866838,swk,0.757,18.29,Alto
2530,2005-02-07 15:28:58,1107818938,swk,0.483,16.62,Alto
2531,2005-03-06 21:38:27,1110173907,swk,0.483,16.52,Alto
2532,2005-05-09 14:09:07,1115672947,swk,0.542,14.74,Alto
2533,2012-02-12 19:25:50,1329103550,swk,48.85,18.95,Alto
2534,2004-12-15 01:44:37,1103103877,swn,0.744,21.62,Bajo
2535,2005-04-05 07:59:20,1112713160,swn,0.726,21.11,Alto
2536,2011-04-05 17:34:07,1302050047,swn,36.97,24.62,Bajo
2537,2011-06-05 23:53:17,1307343197,swn,39.03,26.83,Bajo
2538,2011-08-07 16:30:14,1312759814,swn,36.8,21.42,Bajo
2539,2011-10-30 16:43:32,1320018212,swn,36.8,25.12,Bajo
2540,2011-12-29 23:17:11,1325229431,swn,35.26,17.86,Bajo
2541,2012-02-28 10:58:25,1330455505,swn,35.26,19.63,Bajo
2542,2012-04-29 09:31:43,1335717103,swn,33.85,16.77,Bajo
2543,2012-06-10 08:23:40,1339341820,swn,40.24,15.57,Bajo
2544,2012-06-29 08:24:20,1340983460,swn,40.24,17.69,Bajo
2545,2005-05-28 10:29:26,1117301366,swy,1.529,15.47,Alto
2546,2012-07-24 03:50:46,1343127046,swy,266.23,8.34,Bajo
2547,2012-07-24 05:35:19,1343133319,swy,266.23,8.34,Bajo
2548,2012-09-23 18:48:29,1348451309,swy,266.23,8.78,Bajo
2549,2012-10-13 08:34:25,1350142465,swy,266.23,8.51,Bajo
2550,2013-04-23 05:44:41,1366721081,swy,190.01,11.4,Bajo
2551,2013-05-09 22:00:34,1368162034,swy,206.04,9.05,Bajo
2552,2004-06-22 05:20:48,1087906848,syk,0.007,45.7,Bajo
2553,2004-08-10 12:52:13,1092167533,syk,0.006,34.86,Bajo
2554,2004-11-29 12:48:14,1101761294,syk,0.007,41.89,Bajo
2555,2005-03-24 10:07:10,1111684030,syk,0.004,40.64,Bajo
2556,2005-05-25 21:57:26,1117083446,syk,0.003,40.26,Bajo
2557,2005-05-28 11:06:27,1117303587,syk,0.003,39.96,Bajo
2558,2011-07-08 20:54:05,1310183645,syk,13.75,18.97,Bajo
2559,2013-06-05 00:26:36,1370417196,syk,32.78,20.4,Bajo
2560,2004-04-23 19:52:43,1082775163,symc,0.255,51.45,Bajo
2561,2004-06-21 23:54:38,1087887278,symc,0.247,38.09,Bajo
2562,2004-08-10 13:01:24,1092168084,symc,0.232,36.25,Bajo
2563,2005-01-25 01:56:06,1106646966,symc,2.109,30.49,Bajo
2564,2005-04-05 10:34:06,1112722446,symc,2.109,28.69,Bajo
2565,2011-11-01 10:44:02,1320169442,symc,43.38,19.35,Bajo
2566,2012-01-02 04:19:42,1325506782,symc,43.38,17.8,Bajo
2567,2012-08-23 00:40:50,1345707650,symc,59.98,11.36,Bajo
2568,2012-08-23 22:37:07,1345786627,symc,59.98,11.32,Bajo
2569,2013-04-25 08:14:04,1366902844,symc,59.66,15.41,Bajo
2570,2004-10-28 07:11:22,1098972682,syy,0.572,23.23,Bajo
2571,2005-01-31 21:22:51,1107235371,syy,0.545,24.89,Alto
2572,2005-02-04 06:24:31,1107527071,syy,0.541,24.34,Alto
2573,2013-04-22 01:42:37,1366620157,syy,63.35,19.07,Bajo
2574,2013-05-02 05:04:39,1367496279,syy,63.35,18.99,Bajo
2575,2004-02-15 16:05:21,1076889921,t,1.032,8.46,Bajo
2576,2011-04-25 20:05:12,1303787112,t,59.1,9.12,Alto
2577,2011-10-19 21:46:15,1319085975,t,58.34,8.47,Alto
2578,2011-11-01 17:43:57,1320194637,t,62.54,14.6,Alto
2579,2012-01-01 10:02:30,1325440950,t,62.54,15.34,Alto
2580,2012-05-19 03:52:46,1337424766,t,62.47,48.5,Alto
2581,2012-11-04 06:41:25,1352040085,t,62.95,46.14,Alto
2582,2012-11-11 14:17:25,1352672245,t,62.95,44.37,Alto
2583,2013-01-20 18:04:48,1358733888,t,62.95,44.23,Alto
2584,2013-08-18 06:44:43,1376833483,t,87.97,26.17,Alto
2585,2005-03-29 13:30:25,1112128225,tap,0.582,14.92,Bajo
2586,2005-05-03 04:31:55,1115119915,tap,0.582,12.09,Bajo
2587,2005-05-27 03:51:49,1117191109,tap,0.514,13.51,Bajo
2588,2011-10-08 09:20:22,1318090822,tap,24.45,11.46,Bajo
2589,2013-05-07 11:39:26,1367951966,tap,58.41,20.91,Bajo
2590,2011-07-02 19:51:53,1309661513,tdc,23.55,34.61,Alto
2591,2011-07-03 22:27:09,1309757229,tdc,23.55,34.61,Alto
2592,2011-09-03 08:31:58,1315063918,tdc,21.61,25.54,Alto
2593,2012-09-12 01:44:21,1347439461,tdc,16.25,33.4,Alto
2594,2013-04-23 03:38:10,1366713490,tdc,15.4,20.43,Alto
2595,2013-05-09 06:27:21,1368106041,tdc,15.46,23.89,Alto
2596,2011-12-24 01:39:27,1324719567,te,135.97,14.91,Alto
2597,2012-07-28 11:29:37,1343500177,te,133.15,14.46,Alto
2598,2012-11-05 07:36:34,1352129794,te,136.23,17.4,Alto
2599,2013-04-25 05:36:05,1366893365,te,129.71,18.92,Bajo
2600,2011-06-09 09:03:03,1307635383,teg,77.99,13.44,Alto
2601,2012-08-22 21:21:15,1345695675,teg,78.83,19.88,Alto
2602,2013-04-23 04:43:30,1366717410,teg,88.65,17.04,Alto
2603,2013-05-09 15:54:44,1368140084,teg,92.42,12.95,Alto
2604,2013-04-23 04:29:25,1366716565,tel,37.35,15.07,Alto
2605,2013-05-09 22:32:40,1368163960,tel,39.18,16.56,Alto
2606,2013-06-26 13:46:05,1372279565,ter,9.87,21.06,Bajo
2607,2004-02-15 13:11:27,1076879487,tgt,1.216,22.22,Bajo
2608,2004-07-02 23:01:54,1088834514,tgt,0.955,19.86,Bajo
2609,2004-08-10 13:25:50,1092169550,tgt,0.955,19.55,Alto
2610,2005-01-18 04:07:43,1106050063,tgt,0.773,23.65,Alto
2611,2005-02-04 02:57:48,1107514668,tgt,0.773,24.59,Alto
2612,2011-09-28 04:16:59,1317208619,tgt,116.56,11.98,Alto
2613,2011-11-07 23:31:01,1320737461,tgt,116.56,12.55,Alto
2614,2012-01-07 12:51:41,1325969501,tgt,124.74,11.39,Alto
2615,2012-07-22 10:34:43,1342978483,tgt,110.45,14.16,Alto
2616,2013-03-14 18:59:05,1363312745,tgt,106.58,14.9,Alto
2617,2013-04-23 18:23:12,1366766592,tgt,106.58,15.41,Alto
2618,2013-05-12 12:08:01,1368385681,tgt,106.58,15.43,Alto
2619,2011-08-19 17:57:46,1313801866,thc,217.83,2.29,Bajo
2620,2012-07-02 17:33:35,1341275615,thc,296.25,58.0,Bajo
2621,2011-07-01 11:04:41,1309543481,tibx,4.62,54.96,Alto
2622,2012-05-01 10:50:02,1335894602,tibx,16.46,48.31,Alto
2623,2013-05-16 07:39:15,1368715155,tibx,61.81,31.88,Alto
2624,2004-10-13 06:08:48,1097672928,tif,0.39,20.64,Bajo
2625,2005-01-25 09:39:41,1106674781,tif,0.438,22.61,Alto
2626,2005-02-05 05:42:01,1107610921,tif,0.438,22.1,Bajo
2627,2005-03-06 21:49:02,1110174542,tif,0.259,15.12,Bajo
2628,2011-09-27 11:50:47,1317149447,tif,29.5,22.13,Alto
2629,2011-12-29 08:54:54,1325177694,tif,30.65,19.42,Alto
2630,2012-12-23 04:03:54,1356264234,tif,39.64,18.05,Alto
2631,2013-05-12 23:33:22,1368426802,tif,36.74,23.54,Alto
2632,2012-06-16 12:20:06,1339874406,tjx,23.62,19.81,Alto
2633,2012-11-04 14:13:33,1352067213,tjx,23.19,18.39,Alto
2634,2013-05-13 08:02:09,1368457329,tjx,21.13,19.98,Alto
2635,2004-09-27 06:53:33,1096293213,tmo,0.106,25.19,Bajo
2636,2005-01-19 17:32:54,1106184774,tmo,0.1,26.41,Bajo
2637,2005-02-07 02:14:45,1107771285,tmo,0.09,21.03,Bajo
2638,2010-12-01 03:31:18,1291203078,tmo,14.06,20.89,Alto
2639,2011-12-24 06:00:08,1324735208,tmo,46.95,13.34,Alto
2640,2013-05-17 00:54:52,1368777292,tmo,45.63,25.24,Alto
2641,2013-05-16 21:50:50,1368766250,trip,48.9,40.68,Alto
2642,2011-07-09 18:31:47,1310261507,trv,26.19,8.02,Alto
2643,2012-03-23 18:46:44,1332553604,trv,26.99,17.33,Alto
2644,2013-02-06 06:58:34,1360162714,trv,25.0,12.48,Alto
2645,2013-04-29 12:21:35,1367263295,trv,22.86,12.93,Alto
2646,2004-06-23 13:30:16,1088022616,tsn,0.817,18.07,Alto
2647,2004-08-10 14:24:31,1092173071,tsn,0.781,13.47,Alto
2648,2005-03-31 08:54:01,1112284441,tsn,0.707,15.12,Alto
2649,2005-04-19 22:08:40,1113973720,tsn,0.707,14.77,Alto
2650,2011-04-29 17:11:24,1304122284,tsn,45.94,8.22,Alto
2651,2011-12-15 23:35:00,1324020900,tsn,38.38,10.42,Alto
2652,2011-12-24 07:54:39,1324742079,tsn,38.38,10.61,Alto
2653,2011-12-29 22:30:32,1325226632,tsn,38.38,10.59,Alto
2654,2012-01-01 18:26:08,1325471168,tsn,38.38,10.48,Alto
2655,2012-01-05 23:29:15,1325834955,tsn,38.38,10.29,Alto
2656,2012-01-12 23:22:23,1326439343,tsn,38.38,10.13,Alto
2657,2013-04-23 21:04:47,1366776287,tsn,40.05,15.04,Alto
2658,2013-05-13 08:04:24,1368457464,tsn,39.52,16.98,Alto
2659,2012-01-03 14:24:09,1325629449,tso,39.07,4.98,Bajo
2660,2013-05-30 10:02:25,1369933345,tso,31.21,11.05,Alto
2661,2004-11-23 03:40:08,1101210008,tss,0.007,34.38,Bajo
2662,2005-01-08 02:52:40,1105181560,tss,0.007,31.47,Bajo
2663,2005-02-17 23:00:16,1108710016,tss,0.007,32.64,Bajo
2664,2005-03-22 13:42:31,1111524151,tss,0.007,32.96,Bajo
2665,2013-04-25 01:02:19,1366876939,tss,15.67,18.2,Bajo
2666,2011-09-27 08:49:36,1317138576,twc,304.77,15.57,Alto
2667,2012-07-16 07:41:57,1342449717,twc,360.71,15.86,Alto
2668,2012-12-01 03:31:05,1354361465,twc,359.24,13.6,Alto
2669,2013-03-14 18:35:15,1363311315,twc,370.59,13.29,Alto
2670,2013-05-16 22:42:43,1368769363,twc,386.4,13.75,Alto
2671,2005-04-08 02:12:49,1112951569,twx,0.368,26.18,Bajo
2672,2011-09-27 07:37:59,1317134279,twx,58.47,13.25,Alto
2673,2012-04-05 05:26:08,1333628768,twx,65.18,13.62,Alto
2674,2012-04-05 17:48:40,1333673320,twx,65.18,13.56,Alto
2675,2012-08-21 11:04:00,1345572240,twx,67.51,16.54,Alto
2676,2013-03-08 10:23:53,1362767033,twx,66.51,18.38,Alto
2677,2013-04-22 06:14:09,1366636449,twx,66.51,19.34,Alto
2678,2013-05-13 00:07:36,1368428856,twx,64.82,18.73,Alto
